sample_id,dataset,level,issue_type,severity,message,image_path,transcription,suggested_action
hkr_forms_page_000032,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000032.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000033,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000033.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000034,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000034.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000035,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000035.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000036,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000036.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000037,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000037.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000038,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000038.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000039,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000039.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000040,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000040.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000041,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000041.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000042,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000042.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000043,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000043.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000044,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000044.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000044,hkr_forms,form_page,suspicious_filename_x,warning,suspicious_filename_x,data/processed/hkr_forms/images/0/hkr_forms_page_000044.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000045,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000045.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000046,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000046.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000047,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000047.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000048,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000048.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000049,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000049.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000049,hkr_forms,form_page,suspicious_filename_x,warning,suspicious_filename_x,data/processed/hkr_forms/images/0/hkr_forms_page_000049.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000050,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000050.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000051,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000051.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000052,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000052.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000053,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000053.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000054,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000054.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000055,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000055.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000056,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000056.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000057,hkr_forms,form_page,mixed_script,warning,mixed_script,data/processed/hkr_forms/images/0/hkr_forms_page_000057.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
hkr_forms_page_000057,hkr_forms,form_page,suspicious_filename_x,warning,suspicious_filename_x,data/processed/hkr_forms/images/0/hkr_forms_page_000057.jpg,"Шёл человек. долго, долго. Нам это В густой лощине Верней, волчицу, Она лежала в Откинув лапы Из горла Толчками кровь, Кем? Кем? Волкoм? Слепым волчатам Они, толкаясь Большую Голодные волчата Как властно пахнет Они, прижавшись Густую холодеющую С глотками в них Кому? Любому. И будут мстить Не вместе. Друг другу И человек пошёл Куда?.. Зачем?.. Он был волчатник, Ребят уже не Шёл степью, Куда? Зачем? не узнать. он увидел волка, А, точнее, мать... зарослях полыни, и оскалив пасть. перехваченного плыла густая, словно грязь. Охотничьими псами? это не узнать. и ворча, сосали неподатливую мать. позабыли, в зарослях укроп. к маме, жадно пили кровь. входила жажда мести. Лишь бы не простить. В отдельности, А встретятся – будут мстить. своей дорогой. Нам это не узнать. Но волчат не тронул, защищала мать...",manual_review
