sample_id,dataset,level,issue_type,severity,message,image_path,transcription,suggested_action
cyr_word_009168,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009168_ahh3855.png,Мерконтимум,manual_review
cyr_word_009169,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009169_ahh3856.png,Классическая,manual_review
cyr_word_009170,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009170_ahh3859.png,Экономикс,manual_review
cyr_word_009172,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009172_ahh3860.png,политиче,manual_review
cyr_word_009174,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009174_ahh3864.png,5-17,manual_review
cyr_word_009176,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009176_ahh3869.png,как,manual_review
cyr_word_009177,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009177_ahh3870.png,сумма,manual_review
cyr_word_009179,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009179_ahh3874.png,мые,manual_review
cyr_word_009181,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009181_ahh3876.png,экономиче,manual_review
cyr_word_009182,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009182_ahh3879.png,теория,manual_review
cyr_word_009184,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009184_ahh3880.png,основная,manual_review
cyr_word_009185,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009185_ahh3883.png,Россия,manual_review
cyr_word_009186,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009186_ahh3885.png,Капитар,manual_review
cyr_word_009187,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009187_ahh3886.png,тома,manual_review
cyr_phrase_009188,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009188_ahh3887.png,при жизни,manual_review
cyr_word_009189,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009189_ahh3888.png,изучает,manual_review
cyr_word_009192,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009192_ahh3892.png,Индукция,manual_review
cyr_word_009194,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009194_ahh3895.png,лизм,manual_review
cyr_word_009195,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009195_ahh3896.png,деньги,manual_review
cyr_word_009197,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009197_ahh3898.png,частные,manual_review
cyr_word_009198,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009198_ahh3899.png,акты,manual_review
cyr_word_009200,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009200_ahh3900.png,частные,manual_review
cyr_word_009201,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009201_ahh3902.png,Этого,manual_review
cyr_word_009202,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009202_ahh3903.png,богатства,manual_review
cyr_word_009203,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009203_ahh3905.png,выводы,manual_review
cyr_word_009204,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009204_ahh3906.png,Средства,manual_review
cyr_word_009205,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009205_ahh3907.png,ращения,manual_review
cyr_word_009206,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009206_ahh3909.png,положения,manual_review
cyr_word_009208,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009208_ahh3912.png,должно,manual_review
cyr_word_009209,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009209_ahh3913.png,активно,manual_review
cyr_word_009210,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009210_ahh3915.png,фический,manual_review
cyr_word_009211,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009211_ahh3916.png,метод,manual_review
cyr_word_009213,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009213_ahh3919.png,экономи,manual_review
cyr_word_009215,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009215_ahh3920.png,Стрателия,manual_review
cyr_word_009219,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009219_ahh3928.png,полез,manual_review
cyr_word_009221,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009221_ahh3930.png,Эпоха,manual_review
cyr_word_009222,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009222_ahh3931.png,Монета,manual_review
cyr_word_009223,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009223_ahh3933.png,разв,manual_review
cyr_word_009224,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009224_ahh3935.png,это,manual_review
cyr_word_009227,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009227_ahh3949.png,добычи,manual_review
cyr_word_009229,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009229_ahh3951.png,позднего,manual_review
cyr_word_009231,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009231_ahh3955.png,составляют,manual_review
cyr_phrase_009234,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009234_ahh3961.png,При выходе,manual_review
cyr_word_009235,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009235_ahh3963.png,мир,manual_review
cyr_word_009236,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009236_ahh3964.png,рынок,manual_review
cyr_word_009238,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009238_ahh3968.png,продукты,manual_review
cyr_word_009240,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009240_ahh3972.png,ая,manual_review
cyr_word_009242,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009242_ahh3974.png,чем,manual_review
cyr_word_009243,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009243_ahh3975.png,пища,manual_review
cyr_word_009245,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009245_ahh3977.png,цена,manual_review
cyr_word_009246,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009246_ahh3978.png,цена,manual_review
cyr_phrase_009248,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009248_ahh3981.png,одно другое,manual_review
cyr_word_009249,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009249_ahh3982.png,привлечь,manual_review
cyr_word_009250,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009250_ahh3987.png,можно,manual_review
cyr_word_009252,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009252_ahh3991.png,дает,manual_review
cyr_word_009253,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009253_ahh3992.png,только,manual_review
cyr_word_009254,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009254_ahh3994.png,Демпинговая,manual_review
cyr_word_009255,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009255_ahh3995.png,политика,manual_review
cyr_word_009256,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009256_ahh3997.png,поличика,manual_review
cyr_word_009257,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009257_ahh3999.png,источники,manual_review
cyr_word_009260,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009260_ahh4000.png,физиокра,manual_review
cyr_word_009262,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009262_ahh4005.png,сельх,manual_review
cyr_word_009263,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009263_ahh4006.png,бога,manual_review
cyr_word_009264,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009264_ahh4007.png,Поддержание,manual_review
cyr_word_009265,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009265_ahh4009.png,баланса,manual_review
cyr_word_009267,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009267_ahh4012.png,быть,manual_review
cyr_word_009269,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009269_ahh4015.png,импорт,manual_review
cyr_word_009271,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009271_ahh4017.png,бесплодная,manual_review
cyr_word_009272,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009272_ahh4019.png,Акчив,manual_review
cyr_word_009274,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009274_ahh4021.png,классическом,manual_review
cyr_word_009275,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009275_ahh4022.png,рыночном,manual_review
cyr_word_009276,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009276_ahh4024.png,Произве,manual_review
cyr_word_009277,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009277_ahh4026.png,Богатство,manual_review
cyr_word_009278,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009278_ahh4027.png,деньги,manual_review
cyr_word_009279,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009279_ahh4029.png,внутри,manual_review
cyr_word_009281,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009281_ahh4033.png,общества,manual_review
cyr_word_009282,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009282_ahh4035.png,произвед,manual_review
cyr_word_009284,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009284_ahh4037.png,сфера,manual_review
cyr_word_009291,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009291_ahh405.png,ское,manual_review
cyr_word_009298,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009298_ahh406.png,произв,manual_review
cyr_word_009325,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009325_ahh411.png,создает,manual_review
cyr_word_009329,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009329_ahh412.png,лишь,manual_review
cyr_word_009342,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009342_ahh415.png,власть,manual_review
cyr_word_009352,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009352_ahh419.png,Пролегарна,manual_review
cyr_word_009357,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009357_ahh421.png,руки,manual_review
cyr_word_009360,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009360_ahh422.png,чтобы,manual_review
cyr_word_009364,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009364_ahh423.png,убрать,manual_review
cyr_word_009365,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009365_ahh425.png,Построение,manual_review
cyr_word_009367,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009367_ahh426.png,Социолизма,manual_review
cyr_word_009372,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009372_ahh428.png,идея,manual_review
cyr_word_009376,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009376_ahh430.png,отн,manual_review
cyr_word_009377,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009377_ahh431.png,спо,manual_review
cyr_word_009379,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009379_ahh432.png,собен,manual_review
cyr_word_009381,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009381_ahh4327.png,экономика,manual_review
cyr_word_009382,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009382_ahh4329.png,налоги:,manual_review
cyr_word_009383,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009383_ahh433.png,обеспечить,manual_review
cyr_word_009384,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009384_ahh4330.png,земельный,manual_review
cyr_word_009385,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009385_ahh4335.png,процесс,manual_review
cyr_word_009386,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009386_ahh4336.png,создания,manual_review
cyr_phrase_009387,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009387_ahh4337.png,Спец. налоговый,manual_review
cyr_word_009388,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009388_ahh4338.png,режим,manual_review
cyr_word_009389,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009389_ahh4339.png,Производство,manual_review
cyr_word_009390,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009390_ahh434.png,государ,manual_review
cyr_word_009391,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009391_ahh4340.png,материальных,manual_review
cyr_word_009392,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009392_ahh4341.png,благ,manual_review
cyr_word_009393,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009393_ahh4343.png,Распределения,manual_review
cyr_word_009394,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009394_ahh4344.png,стадия,manual_review
cyr_word_009395,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009395_ahh4345.png,определа,manual_review
cyr_word_009396,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009396_ahh4347.png,Этапы,manual_review
cyr_word_009398,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009398_ahh435.png,рынок,manual_review
cyr_word_009399,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009399_ahh4350.png,кол-во,manual_review
cyr_word_009400,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009400_ahh4351.png,Производ,manual_review
cyr_word_009401,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009401_ahh4353.png,это,manual_review
cyr_word_009402,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009402_ahh4354.png,исходная,manual_review
cyr_word_009403,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009403_ahh4355.png,долей,manual_review
cyr_word_009405,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009405_ahh4357.png,котором,manual_review
cyr_word_009406,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009406_ahh4359.png,субъект,manual_review
cyr_word_009407,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009407_ahh4360.png,ключевая,manual_review
cyr_word_009408,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009408_ahh4361.png,экономического,manual_review
cyr_word_009411,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009411_ahh4371.png,стадии,manual_review
cyr_word_009412,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009412_ahh4372.png,создания,manual_review
cyr_word_009413,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009413_ahh4373.png,материальных,manual_review
cyr_word_009414,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009414_ahh4374.png,благ:,manual_review
cyr_word_009416,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009416_ahh4376.png,сущ-,manual_review
cyr_word_009417,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009417_ahh4378.png,потребности,manual_review
cyr_word_009418,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009418_ahh438.png,социал,manual_review
cyr_word_009419,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009419_ahh4380.png,продукции,manual_review
cyr_word_009420,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009420_ahh4383.png,Обмен,manual_review
cyr_word_009421,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009421_ahh4384.png,стадия,manual_review
cyr_word_009422,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009422_ahh4385.png,движения,manual_review
cyr_word_009423,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009423_ahh4386.png,горы,manual_review
cyr_word_009424,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009424_ahh4387.png,производст,manual_review
cyr_word_009425,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009425_ahh4388.png,материальных,manual_review
cyr_word_009426,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009426_ahh439.png,экон,manual_review
cyr_word_009427,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009427_ahh4390.png,услуг,manual_review
cyr_word_009428,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009428_ahh4392.png,чел-ки,manual_review
cyr_word_009429,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009429_ahh4393.png,факте,manual_review
cyr_word_009430,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009430_ahh4394.png,труд,manual_review
cyr_phrase_009432,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009432_ahh4396.png,одного субъекта,manual_review
cyr_word_009434,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009434_ahh4398.png,труда,manual_review
cyr_word_009435,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009435_ahh4399.png,т.е,manual_review
cyr_word_009436,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009436_ahh440.png,Главные,manual_review
cyr_word_009437,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009437_ahh4400.png,обмен,manual_review
cyr_word_009438,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009438_ahh4402.png,Факт,manual_review
cyr_word_009439,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009439_ahh4404.png,блал,manual_review
cyr_word_009440,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009440_ahh4405.png,гос,manual_review
cyr_word_009441,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009441_ahh4407.png,абстракции,manual_review
cyr_word_009442,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009442_ahh4408.png,Налоговый,manual_review
cyr_word_009443,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009443_ahh441.png,идеи:,manual_review
cyr_word_009444,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009444_ahh4411.png,Рента,manual_review
cyr_word_009445,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009445_ahh4412.png,плата,manual_review
cyr_word_009446,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009446_ahh4414.png,гос-,manual_review
cyr_word_009447,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009447_ahh4417.png,Труд,manual_review
cyr_word_009449,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009449_ahh4421.png,т.е,manual_review
cyr_word_009452,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009452_ahh4429.png,товар,manual_review
cyr_word_009453,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009453_ahh4433.png,землю,manual_review
cyr_word_009454,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009454_ahh4435.png,пользу,manual_review
cyr_phrase_009457,cyrillic_handwriting,phrase,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009457_ahh444.png,должно регулир,manual_review
cyr_word_009463,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009463_ahh445.png,экономи,manual_review
cyr_word_009481,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009481_ahh448.png,Джон,manual_review
cyr_word_009483,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009483_ahh449.png,Кейн,manual_review
cyr_word_009489,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009489_ahh450.png,отказ,manual_review
cyr_word_009500,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009500_ahh452.png,идеи,manual_review
cyr_word_009525,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_009525_ahh460.png,классовом,manual_review
cyr_word_010564,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010564_ao12311.png,элемент,manual_review
cyr_word_010565,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010565_ao12314.png,Примеры,manual_review
cyr_word_010566,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010566_ao12316.png,-идеалы,manual_review
cyr_word_010567,cyrillic_handwriting,word,duplicate_exact,warning,duplicate_exact,data/processed/cyrillic_handwriting/images/cyr_010567_ao12317.png,кольца,manual_review
